album_id,album_title,disc_number,track_number,title,length_seconds
b572b75a-f06d-411f-90f0-1c56431a4a55,The Piper at the Gates of Dawn,1,8,The Gnome,133
b572b75a-f06d-411f-90f0-1c56431a4a55,The Piper at the Gates of Dawn,1,9,Chapter 24,222
b572b75a-f06d-411f-90f0-1c56431a4a55,The Piper at the Gates of Dawn,1,10,The Scarecrow,131
b572b75a-f06d-411f-90f0-1c56431a4a55,The Piper at the Gates of Dawn,1,11,Take Up Thy Stethoscope and Walk,185
cd0ed478-90bf-38e8-ad6a-30f7a09a2902,The Piper at the Gates of Dawn,1,1,Astronomy Domine,252
cd0ed478-90bf-38e8-ad6a-30f7a09a2902,The Piper at the Gates of Dawn,1,2,Lucifer Sam,187
cd0ed478-90bf-38e8-ad6a-30f7a09a2902,The Piper at the Gates of Dawn,1,3,Matilda Mother,188
cd0ed478-90bf-38e8-ad6a-30f7a09a2902,The Piper at the Gates of Dawn,1,4,Flaming,166
cd0ed478-90bf-38e8-ad6a-30f7a09a2902,The Piper at the Gates of Dawn,1,5,Pow R. Toc H.,266
cd0ed478-90bf-38e8-ad6a-30f7a09a2902,The Piper at the Gates of Dawn,1,6,Take Up Thy Stethoscope and Walk,185
cd0ed478-90bf-38e8-ad6a-30f7a09a2902,The Piper at the Gates of Dawn,1,7,Interstellar Overdrive,581
cd0ed478-90bf-38e8-ad6a-30f7a09a2902,The Piper at the Gates of Dawn,1,8,The Gnome,133
cd0ed478-90bf-38e8-ad6a-30f7a09a2902,The Piper at the Gates of Dawn,1,9,Chapter 24,222
cd0ed478-90bf-38e8-ad6a-30f7a09a2902,The Piper at the Gates of Dawn,1,10,The Scarecrow,131
cd0ed478-90bf-38e8-ad6a-30f7a09a2902,The Piper at the Gates of Dawn,1,11,Bike,201
6c7cdad8-4daf-3248-b6c1-ea896c2e568e,The Piper at the Gates of Dawn,1,1,Astronomy Domine,255
6c7cdad8-4daf-3248-b6c1-ea896c2e568e,The Piper at the Gates of Dawn,1,2,Lucifer Sam,189
6c7cdad8-4daf-3248-b6c1-ea896c2e568e,The Piper at the Gates of Dawn,1,3,Matilda Mother,185
6c7cdad8-4daf-3248-b6c1-ea896c2e568e,The Piper at the Gates of Dawn,1,4,Flaming,166
6c7cdad8-4daf-3248-b6c1-ea896c2e568e,The Piper at the Gates of Dawn,1,5,Pow R. Toc H.,265
6c7cdad8-4daf-3248-b6c1-ea896c2e568e,The Piper at the Gates of Dawn,1,6,Take Up Thy Stethoscope and Walk,187
6c7cdad8-4daf-3248-b6c1-ea896c2e568e,The Piper at the Gates of Dawn,1,7,Interstellar Overdrive,581
6c7cdad8-4daf-3248-b6c1-ea896c2e568e,The Piper at the Gates of Dawn,1,8,The Gnome,134
6c7cdad8-4daf-3248-b6c1-ea896c2e568e,The Piper at the Gates of Dawn,1,9,Chapter 24,233
6c7cdad8-4daf-3248-b6c1-ea896c2e568e,The Piper at the Gates of Dawn,1,10,Scarecrow,130
6c7cdad8-4daf-3248-b6c1-ea896c2e568e,The Piper at the Gates of Dawn,1,11,Bike,207
1f715142-a0ef-48c8-9e72-c402e5bad13f,The Piper at the Gates of Dawn,1,1,Astronomy Domine,252
1f715142-a0ef-48c8-9e72-c402e5bad13f,The Piper at the Gates of Dawn,1,2,Lucifer Sam,187
1f715142-a0ef-48c8-9e72-c402e5bad13f,The Piper at the Gates of Dawn,1,3,Matilda Mother,188
1f715142-a0ef-48c8-9e72-c402e5bad13f,The Piper at the Gates of Dawn,1,4,Flaming,166
1f715142-a0ef-48c8-9e72-c402e5bad13f,The Piper at the Gates of Dawn,1,5,Pow R. Toc H.,266
1f715142-a0ef-48c8-9e72-c402e5bad13f,The Piper at the Gates of Dawn,1,6,Take Up Thy Stethoscope and Walk,185
1f715142-a0ef-48c8-9e72-c402e5bad13f,The Piper at the Gates of Dawn,1,7,Interstellar Overdrive,581
1f715142-a0ef-48c8-9e72-c402e5bad13f,The Piper at the Gates of Dawn,1,8,The Gnome,133
1f715142-a0ef-48c8-9e72-c402e5bad13f,The Piper at the Gates of Dawn,1,9,Chapter 24,222
1f715142-a0ef-48c8-9e72-c402e5bad13f,The Piper at the Gates of Dawn,1,10,The Scarecrow,131
1f715142-a0ef-48c8-9e72-c402e5bad13f,The Piper at the Gates of Dawn,1,11,Bike,201
cf0d899c-bbc6-4a33-ba74-5e335284e836,The Piper at the Gates of Dawn,1,1,Astronomy Domine,255
cf0d899c-bbc6-4a33-ba74-5e335284e836,The Piper at the Gates of Dawn,1,2,Lucifer Sam,189
cf0d899c-bbc6-4a33-ba74-5e335284e836,The Piper at the Gates of Dawn,1,3,Matilda Mother,185
cf0d899c-bbc6-4a33-ba74-5e335284e836,The Piper at the Gates of Dawn,1,4,Flaming,166
cf0d899c-bbc6-4a33-ba74-5e335284e836,The Piper at the Gates of Dawn,1,5,Pow R. Toc H.,265
cf0d899c-bbc6-4a33-ba74-5e335284e836,The Piper at the Gates of Dawn,1,6,Take Up Thy Stethoscope and Walk,187
cf0d899c-bbc6-4a33-ba74-5e335284e836,The Piper at the Gates of Dawn,1,7,Interstellar Overdrive,581
cf0d899c-bbc6-4a33-ba74-5e335284e836,The Piper at the Gates of Dawn,1,8,The Gnome,134
cf0d899c-bbc6-4a33-ba74-5e335284e836,The Piper at the Gates of Dawn,1,9,Chapter 24,233
cf0d899c-bbc6-4a33-ba74-5e335284e836,The Piper at the Gates of Dawn,1,10,Scarecrow,130
cf0d899c-bbc6-4a33-ba74-5e335284e836,The Piper at the Gates of Dawn,1,11,Bike,207
04bc55af-516a-35cd-9c69-eab8f151873e,The Piper at the Gates of Dawn,1,1,Astronomy Domine,252
04bc55af-516a-35cd-9c69-eab8f151873e,The Piper at the Gates of Dawn,1,2,Lucifer Sam,187
04bc55af-516a-35cd-9c69-eab8f151873e,The Piper at the Gates of Dawn,1,3,Matilda Mother,188
04bc55af-516a-35cd-9c69-eab8f151873e,The Piper at the Gates of Dawn,1,4,Flaming,166
04bc55af-516a-35cd-9c69-eab8f151873e,The Piper at the Gates of Dawn,1,5,Pow R. Toc H.,266
04bc55af-516a-35cd-9c69-eab8f151873e,The Piper at the Gates of Dawn,1,6,Take Up Thy Stethoscope and Walk,185
04bc55af-516a-35cd-9c69-eab8f151873e,The Piper at the Gates of Dawn,1,7,Interstellar Overdrive,581
04bc55af-516a-35cd-9c69-eab8f151873e,The Piper at the Gates of Dawn,1,8,The Gnome,133
04bc55af-516a-35cd-9c69-eab8f151873e,The Piper at the Gates of Dawn,1,9,Chapter 24,222
04bc55af-516a-35cd-9c69-eab8f151873e,The Piper at the Gates of Dawn,1,10,The Scarecrow,131
04bc55af-516a-35cd-9c69-eab8f151873e,The Piper at the Gates of Dawn,1,11,Bike,201
4380f6dd-d315-42c5-84a8-e7bd513034bf,The Piper at the Gates of Dawn,1,1,See Emily Play,173
4380f6dd-d315-42c5-84a8-e7bd513034bf,The Piper at the Gates of Dawn,1,2,Pow R. Toc H.,265
4380f6dd-d315-42c5-84a8-e7bd513034bf,The Piper at the Gates of Dawn,1,3,Take Up Thy Stethoscope and Walk,187
4380f6dd-d315-42c5-84a8-e7bd513034bf,The Piper at the Gates of Dawn,1,4,Lucifer Sam,189
4380f6dd-d315-42c5-84a8-e7bd513034bf,The Piper at the Gates of Dawn,1,5,Matilda Mother,185
4380f6dd-d315-42c5-84a8-e7bd513034bf,The Piper at the Gates of Dawn,1,6,Scarecrow,130
4380f6dd-d315-42c5-84a8-e7bd513034bf,The Piper at the Gates of Dawn,1,7,The Gnome,134
4380f6dd-d315-42c5-84a8-e7bd513034bf,The Piper at the Gates of Dawn,1,8,Chapter 24,233
4380f6dd-d315-42c5-84a8-e7bd513034bf,The Piper at the Gates of Dawn,1,9,Interstellar Overdrive,581
b2cd088b-b831-4c6b-8167-721f34f33ff0,The Piper at the Gates of Dawn,1,1,See Emily Play,173
b2cd088b-b831-4c6b-8167-721f34f33ff0,The Piper at the Gates of Dawn,1,2,Pow R. Toc H.,256
b2cd088b-b831-4c6b-8167-721f34f33ff0,The Piper at the Gates of Dawn,1,3,Take Up Thy Stethoscope and Walk,185
b2cd088b-b831-4c6b-8167-721f34f33ff0,The Piper at the Gates of Dawn,1,4,Lucifer Sam,187
b2cd088b-b831-4c6b-8167-721f34f33ff0,The Piper at the Gates of Dawn,1,5,Matilda Mother,179
b2cd088b-b831-4c6b-8167-721f34f33ff0,The Piper at the Gates of Dawn,1,6,The Scarecrow,131
b2cd088b-b831-4c6b-8167-721f34f33ff0,The Piper at the Gates of Dawn,1,7,The Gnome,133
b2cd088b-b831-4c6b-8167-721f34f33ff0,The Piper at the Gates of Dawn,1,8,Chapter 24,231
b2cd088b-b831-4c6b-8167-721f34f33ff0,The Piper at the Gates of Dawn,1,9,Interstellar Overdrive,581
4027c972-d2aa-387a-83e2-b5f7ac24a7be,A Saucerful of Secrets,1,1,Let There Be More Light,338
4027c972-d2aa-387a-83e2-b5f7ac24a7be,A Saucerful of Secrets,1,2,Remember a Day,272
4027c972-d2aa-387a-83e2-b5f7ac24a7be,A Saucerful of Secrets,1,3,Set the Controls for the Heart of the Sun,327
4027c972-d2aa-387a-83e2-b5f7ac24a7be,A Saucerful of Secrets,1,4,Corporal Clegg,252
4027c972-d2aa-387a-83e2-b5f7ac24a7be,A Saucerful of Secrets,1,5,A Saucerful of Secrets,716
4027c972-d2aa-387a-83e2-b5f7ac24a7be,A Saucerful of Secrets,1,6,See‐Saw,276
4027c972-d2aa-387a-83e2-b5f7ac24a7be,A Saucerful of Secrets,1,7,Jugband Blues,180
957c418c-bcd9-4ca2-b61f-6eb735848d52,A Saucerful of Secrets,1,1,Let There Be More Light,326
957c418c-bcd9-4ca2-b61f-6eb735848d52,A Saucerful of Secrets,1,2,Remember a Day,265
957c418c-bcd9-4ca2-b61f-6eb735848d52,A Saucerful of Secrets,1,3,Set the Controls for the Heart of the Sun,330
957c418c-bcd9-4ca2-b61f-6eb735848d52,A Saucerful of Secrets,1,4,Corporal Clegg,247
957c418c-bcd9-4ca2-b61f-6eb735848d52,A Saucerful of Secrets,1,5,A Saucerful of Secrets,714
957c418c-bcd9-4ca2-b61f-6eb735848d52,A Saucerful of Secrets,1,6,See‐Saw,275
957c418c-bcd9-4ca2-b61f-6eb735848d52,A Saucerful of Secrets,1,7,Jugband Blues,181
d13a919a-6154-4706-8835-a879bc0d23ed,The Piper at the Gates of Dawn,1,1,See Emily Play,173
d13a919a-6154-4706-8835-a879bc0d23ed,The Piper at the Gates of Dawn,1,2,Pow R. Toc H.,256
d13a919a-6154-4706-8835-a879bc0d23ed,The Piper at the Gates of Dawn,1,3,Take Up Thy Stethoscope and Walk,185
d13a919a-6154-4706-8835-a879bc0d23ed,The Piper at the Gates of Dawn,1,4,Lucifer Sam,187
d13a919a-6154-4706-8835-a879bc0d23ed,The Piper at the Gates of Dawn,1,5,Matilda Mother,179
d13a919a-6154-4706-8835-a879bc0d23ed,The Piper at the Gates of Dawn,1,6,The Scarecrow,131
d13a919a-6154-4706-8835-a879bc0d23ed,The Piper at the Gates of Dawn,1,7,The Gnome,133
d13a919a-6154-4706-8835-a879bc0d23ed,The Piper at the Gates of Dawn,1,8,Chapter 24,231
d13a919a-6154-4706-8835-a879bc0d23ed,The Piper at the Gates of Dawn,1,9,Interstellar Overdrive,581
eac30845-fb89-487d-aed9-bb5ce4be6a72,The Piper at the Gates of Dawn,1,1,See Emily Play,173
eac30845-fb89-487d-aed9-bb5ce4be6a72,The Piper at the Gates of Dawn,1,2,Pow R. Toc H.,256
eac30845-fb89-487d-aed9-bb5ce4be6a72,The Piper at the Gates of Dawn,1,3,Take Up Thy Stethoscope and Walk,185
eac30845-fb89-487d-aed9-bb5ce4be6a72,The Piper at the Gates of Dawn,1,4,Lucifer Sam,187
eac30845-fb89-487d-aed9-bb5ce4be6a72,The Piper at the Gates of Dawn,1,5,Matilda Mother,179
eac30845-fb89-487d-aed9-bb5ce4be6a72,The Piper at the Gates of Dawn,1,6,The Scarecrow,131
eac30845-fb89-487d-aed9-bb5ce4be6a72,The Piper at the Gates of Dawn,1,7,The Gnome,133
eac30845-fb89-487d-aed9-bb5ce4be6a72,The Piper at the Gates of Dawn,1,8,Chapter 24,231
eac30845-fb89-487d-aed9-bb5ce4be6a72,The Piper at the Gates of Dawn,1,9,Interstellar Overdrive,581
83de2a63-010a-37a6-92b5-11d8b89c518a,A Saucerful of Secrets,1,1,Let There Be More Light,338
83de2a63-010a-37a6-92b5-11d8b89c518a,A Saucerful of Secrets,1,2,Remember a Day,272
83de2a63-010a-37a6-92b5-11d8b89c518a,A Saucerful of Secrets,1,3,Set the Controls for the Heart of the Sun,327
83de2a63-010a-37a6-92b5-11d8b89c518a,A Saucerful of Secrets,1,4,Corporal Clegg,252
83de2a63-010a-37a6-92b5-11d8b89c518a,A Saucerful of Secrets,1,5,A Saucerful of Secrets,716
83de2a63-010a-37a6-92b5-11d8b89c518a,A Saucerful of Secrets,1,6,See‐Saw,276
83de2a63-010a-37a6-92b5-11d8b89c518a,A Saucerful of Secrets,1,7,Jugband Blues,180
bc2be498-ff42-4a4f-b4df-53d6e3bee74a,A Saucerful of Secrets,1,1,Let There Be More Light,338
bc2be498-ff42-4a4f-b4df-53d6e3bee74a,A Saucerful of Secrets,1,2,Remember a Day,272
bc2be498-ff42-4a4f-b4df-53d6e3bee74a,A Saucerful of Secrets,1,3,Set the Controls for the Heart of the Sun,327
bc2be498-ff42-4a4f-b4df-53d6e3bee74a,A Saucerful of Secrets,1,4,Corporal Clegg,252
bc2be498-ff42-4a4f-b4df-53d6e3bee74a,A Saucerful of Secrets,1,5,A Saucerful of Secrets,716
bc2be498-ff42-4a4f-b4df-53d6e3bee74a,A Saucerful of Secrets,1,6,See‐Saw,276
bc2be498-ff42-4a4f-b4df-53d6e3bee74a,A Saucerful of Secrets,1,7,Jugband Blues,180
2d35d84e-97d7-4b32-96f5-7bd5c4bb9b77,The Piper at the Gates of Dawn,1,1,Astronomy Domine,252
2d35d84e-97d7-4b32-96f5-7bd5c4bb9b77,The Piper at the Gates of Dawn,1,2,Lucifer Sam,187
2d35d84e-97d7-4b32-96f5-7bd5c4bb9b77,The Piper at the Gates of Dawn,1,3,Matilda Mother,188
2d35d84e-97d7-4b32-96f5-7bd5c4bb9b77,The Piper at the Gates of Dawn,1,4,Flaming,166
2d35d84e-97d7-4b32-96f5-7bd5c4bb9b77,The Piper at the Gates of Dawn,1,5,Pow R. Toc H.,266
2d35d84e-97d7-4b32-96f5-7bd5c4bb9b77,The Piper at the Gates of Dawn,1,6,Take Up Thy Stethoscope and Walk,185
2d35d84e-97d7-4b32-96f5-7bd5c4bb9b77,The Piper at the Gates of Dawn,1,7,Interstellar Overdrive,581
2d35d84e-97d7-4b32-96f5-7bd5c4bb9b77,The Piper at the Gates of Dawn,1,8,The Gnome,133
2d35d84e-97d7-4b32-96f5-7bd5c4bb9b77,The Piper at the Gates of Dawn,1,9,Chapter 24,222
2d35d84e-97d7-4b32-96f5-7bd5c4bb9b77,The Piper at the Gates of Dawn,1,10,The Scarecrow,131
2d35d84e-97d7-4b32-96f5-7bd5c4bb9b77,The Piper at the Gates of Dawn,1,11,Bike,201
328ee930-f19e-4ed1-8693-d4f13194b3ad,Ummagumma,1,1,Astronomy Domine,510
328ee930-f19e-4ed1-8693-d4f13194b3ad,Ummagumma,1,2,"Careful With That Axe, Eugene",530
328ee930-f19e-4ed1-8693-d4f13194b3ad,Ummagumma,1,3,Set the Controls for the Heart of the Sun,567
328ee930-f19e-4ed1-8693-d4f13194b3ad,Ummagumma,1,4,A Saucerful of Secrets,769
328ee930-f19e-4ed1-8693-d4f13194b3ad,Ummagumma,2,1,"Sysyphus - Parts 1, 2, 3 & 4",807
328ee930-f19e-4ed1-8693-d4f13194b3ad,Ummagumma,2,2,Grantchester Meadows,447
328ee930-f19e-4ed1-8693-d4f13194b3ad,Ummagumma,2,3,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving With a Pict,287
328ee930-f19e-4ed1-8693-d4f13194b3ad,Ummagumma,2,4,"The Narrow Way, Parts 1–3",732
328ee930-f19e-4ed1-8693-d4f13194b3ad,Ummagumma,2,5,"The Grand Vizier’s Garden Party, Part 1: Entrance / Part 2: Entertainment / Part 3: Exit",532
42693cbb-0e88-39b8-b9a3-ff92854232f7,The Piper at the Gates of Dawn,1,1,Astronomy Domine,252
42693cbb-0e88-39b8-b9a3-ff92854232f7,The Piper at the Gates of Dawn,1,2,Lucifer Sam,187
42693cbb-0e88-39b8-b9a3-ff92854232f7,The Piper at the Gates of Dawn,1,3,Matilda Mother,188
42693cbb-0e88-39b8-b9a3-ff92854232f7,The Piper at the Gates of Dawn,1,4,Flaming,166
42693cbb-0e88-39b8-b9a3-ff92854232f7,The Piper at the Gates of Dawn,1,5,Pow R. Toc H.,266
42693cbb-0e88-39b8-b9a3-ff92854232f7,The Piper at the Gates of Dawn,1,6,Take Up Thy Stethoscope and Walk,185
42693cbb-0e88-39b8-b9a3-ff92854232f7,The Piper at the Gates of Dawn,1,7,Interstellar Overdrive,581
42693cbb-0e88-39b8-b9a3-ff92854232f7,The Piper at the Gates of Dawn,1,8,The Gnome,133
42693cbb-0e88-39b8-b9a3-ff92854232f7,The Piper at the Gates of Dawn,1,9,Chapter 24,222
42693cbb-0e88-39b8-b9a3-ff92854232f7,The Piper at the Gates of Dawn,1,10,The Scarecrow,131
42693cbb-0e88-39b8-b9a3-ff92854232f7,The Piper at the Gates of Dawn,1,11,Bike,201
6ef5a562-b00c-317d-89ad-704bff1e28b9,The Piper at the Gates of Dawn,1,1,See Emily Play,170
6ef5a562-b00c-317d-89ad-704bff1e28b9,The Piper at the Gates of Dawn,1,2,Pow R. Toc H.,256
6ef5a562-b00c-317d-89ad-704bff1e28b9,The Piper at the Gates of Dawn,1,3,Take Up Thy Stethoscope and Walk,185
6ef5a562-b00c-317d-89ad-704bff1e28b9,The Piper at the Gates of Dawn,1,4,Lucifer Sam,187
6ef5a562-b00c-317d-89ad-704bff1e28b9,The Piper at the Gates of Dawn,1,5,Matilda Mother,179
6ef5a562-b00c-317d-89ad-704bff1e28b9,The Piper at the Gates of Dawn,1,6,The Scarecrow,131
6ef5a562-b00c-317d-89ad-704bff1e28b9,The Piper at the Gates of Dawn,1,7,The Gnome,133
6ef5a562-b00c-317d-89ad-704bff1e28b9,The Piper at the Gates of Dawn,1,8,Chapter 24,231
6ef5a562-b00c-317d-89ad-704bff1e28b9,The Piper at the Gates of Dawn,1,9,Interstellar Overdrive,581
9d4c4846-825d-457c-a21c-81bde56465d6,The Piper at the Gates of Dawn,1,1,Astronomy Domine,255
9d4c4846-825d-457c-a21c-81bde56465d6,The Piper at the Gates of Dawn,1,2,Lucifer Sam,189
9d4c4846-825d-457c-a21c-81bde56465d6,The Piper at the Gates of Dawn,1,3,Matilda Mother,185
9d4c4846-825d-457c-a21c-81bde56465d6,The Piper at the Gates of Dawn,1,4,Flaming,166
9d4c4846-825d-457c-a21c-81bde56465d6,The Piper at the Gates of Dawn,1,5,Pow R. Toc H.,265
9d4c4846-825d-457c-a21c-81bde56465d6,The Piper at the Gates of Dawn,1,6,Take Up Thy Stethoscope and Walk,187
9d4c4846-825d-457c-a21c-81bde56465d6,The Piper at the Gates of Dawn,1,7,Interstellar Overdrive,581
9d4c4846-825d-457c-a21c-81bde56465d6,The Piper at the Gates of Dawn,1,8,The Gnome,134
9d4c4846-825d-457c-a21c-81bde56465d6,The Piper at the Gates of Dawn,1,9,Chapter 24,233
9d4c4846-825d-457c-a21c-81bde56465d6,The Piper at the Gates of Dawn,1,10,Scarecrow,130
9d4c4846-825d-457c-a21c-81bde56465d6,The Piper at the Gates of Dawn,1,11,Bike,207
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,1,1,Astronomy Domine,510
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,1,2,"Careful With That Axe, Eugene",530
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,1,3,Set the Controls for the Heart of the Sun,567
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,1,4,A Saucerful of Secrets,769
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,2,1,"Sysyphus, Part I",269
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,2,2,"Sysyphus, Part II",105
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,2,3,"Sysyphus, Part III",187
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,2,4,"Sysyphus, Part IV",218
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,2,5,Grantchester Meadows,447
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,2,6,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving With a Pict,287
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,2,7,"The Narrow Way, Parts 1–3",732
9e6e4a18-de08-3356-b06d-8fc8a4fec574,Ummagumma,2,8,"The Grand Vizier’s Garden Party, Part 1: Entrance / Part 2: Entertainment / Part 3: Exit",532
d72cbc78-c28a-369b-b07f-439e85e4666e,Ummagumma,1,1,Astronomy Domine,510
d72cbc78-c28a-369b-b07f-439e85e4666e,Ummagumma,1,2,"Careful With That Axe, Eugene",530
d72cbc78-c28a-369b-b07f-439e85e4666e,Ummagumma,1,3,Set the Controls for the Heart of the Sun,552
d72cbc78-c28a-369b-b07f-439e85e4666e,Ummagumma,1,4,A Saucerful of Secrets,769
d72cbc78-c28a-369b-b07f-439e85e4666e,Ummagumma,2,1,"Sysyphus - Parts 1, 2, 3 & 4",807
d72cbc78-c28a-369b-b07f-439e85e4666e,Ummagumma,2,2,Grantchester Meadows,447
d72cbc78-c28a-369b-b07f-439e85e4666e,Ummagumma,2,3,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving With a Pict,299
d72cbc78-c28a-369b-b07f-439e85e4666e,Ummagumma,2,4,"The Narrow Way, Parts 1–3",732
d72cbc78-c28a-369b-b07f-439e85e4666e,Ummagumma,2,5,"The Grand Vizier’s Garden Party, Part 1: Entrance / Part 2: Entertainment / Part 3: Exit",532
